Location,Year,Date,CTT,CTP,COD,CER,WCER
Bangalore,2018,13-08-2018,264.239994,345.200005,13.5699997,13.6299997,13.1899997
Bangalore,2018,14-08-2018,244.299995,256.200004,22.3799995,34.1199992,18.6599996
Bangalore,2018,15-08-2018,218.589995,207.500003,10.6199998,8.18999982,13.4899997
Bangalore,2018,16-08-2018,260.449994,470.400007,15.5099997,15.4799997,14.5299997
Bangalore,2018,17-08-2018,-9999,700.30001,-9999,-9999,-9999
Bangalore,2018,18-08-2018,276.039994,603.000009,18.6499996,9.68999978,12.0699997
Bangalore,2018,19-08-2018,203.609995,167.200002,9.27999979,21.4299995,-9999
Bangalore,2018,20-08-2018,213.779995,160.100002,7.50999983,24.2999995,23.6199995
Bangalore,2018,21-08-2018,268.749994,706.500011,9.57999979,20.4799995,12.6999997
Bangalore,2018,22-08-2018,263.669994,599.700009,10.3499998,6.97999984,9.95999978
Bangalore,2018,23-08-2018,289.319994,728.600011,12.2499997,13.6299997,11.4399997
Bangalore,2018,24-08-2018,231.789995,323.900005,6.76999985,21.6599995,13.6599997
Bangalore,2018,25-08-2018,235.189995,267.500004,6.48999985,34.2199992,18.2999996
Bangalore,2018,26-08-2018,-9999,155.500002,-9999,-9999,-9999
Bangalore,2018,27-08-2018,216.319995,180.700003,12.6999997,21.5699995,19.1399996
Bangalore,2018,28-08-2018,216.859995,247.600004,6.00999987,23.3899995,15.0499997
Bangalore,2018,29-08-2018,213.349995,301.000004,7.76999983,19.9199996,19.4899996
Bangalore,2018,30-08-2018,289.509994,618.800009,9.85999978,-9999,12.0799997
Bangalore,2018,31-08-2018,212.259995,178.600003,5.38999988,27.7799994,-9999
Bangalore,2018,01-09-2018,215.149995,185.200003,2.60999994,23.4599995,16.8799996
Bangalore,2018,02-09-2018,-9999,526.900008,-9999,-9999,-9999
Bangalore,2018,03-09-2018,280.609994,735.500011,2.77999994,-9999,18.0699996
Bangalore,2018,04-09-2018,293.629993,311.200005,-9999,-9999,-9999
Bangalore,2018,05-09-2018,258.089994,382.400006,3.24999993,13.1499997,11.6899997
Bangalore,2018,06-09-2018,213.749995,168.700003,3.61999992,28.3199994,15.5299997
Bangalore,2018,07-09-2018,280.859994,728.900011,5.97999987,12.4199997,10.1299998
Bangalore,2018,08-09-2018,286.729994,776.800012,15.2299997,12.4299997,11.0499998
Bangalore,2018,09-09-2018,286.479994,622.500009,2.55999994,24.5699995,13.0899997
Bangalore,2018,10-09-2018,263.129994,494.000007,16.2599996,19.5499996,11.3499997
Bangalore,2018,11-09-2018,-9999,636.800009,-9999,-9999,-9999
Bangalore,2018,12-09-2018,274.639994,491.100007,4.2699999,27.9999994,14.6799997
Bangalore,2018,13-09-2018,294.579993,468.900007,5.26999988,-9999,18.9399996
Bangalore,2018,14-09-2018,293.509993,416.900006,5.18999988,-9999,9.56999979
Bangalore,2018,15-09-2018,251.719994,351.200005,1.92999996,42.959999,19.1499996
Bangalore,2018,16-09-2018,270.199994,264.300004,3.35999992,29.5399993,13.6199997
Bangalore,2018,17-09-2018,224.929995,217.800003,5.42999988,40.4999991,19.2699996
Bangalore,2018,18-09-2018,-9999,214.300003,-9999,-9999,-9999
Bangalore,2018,19-09-2018,237.659995,276.800004,9.61999978,16.5699996,12.5699997
Bangalore,2018,20-09-2018,217.299995,178.300003,2.19999995,29.9299993,16.0699996
Bangalore,2018,21-09-2018,215.259995,202.600003,6.09999986,19.2599996,11.3199997
Bangalore,2018,22-09-2018,297.709993,608.300009,-9999,-9999,-9999
Bangalore,2018,23-09-2018,291.529993,584.400009,5.73999987,-9999,10.8399998
Bangalore,2018,24-09-2018,287.749994,643.20001,5.96999987,48.7299989,13.5999997
Bangalore,2018,25-09-2018,296.179993,515.500008,2.79999994,-9999,14.0899997
Bangalore,2018,26-09-2018,247.509994,445.100007,4.69999989,29.9199993,15.7499996
Bangalore,2018,27-09-2018,-9999,189.700003,-9999,-9999,-9999
Bangalore,2018,28-09-2018,291.639993,711.200011,10.2399998,52.4499988,10.9499998
Bangalore,2018,29-09-2018,232.199995,332.500005,3.09999993,35.9299992,17.8599996
Bangalore,2018,30-09-2018,297.329993,680.80001,5.36999988,-9999,11.6499997
Bangalore,2019,01-06-2019,-9999,160.500002,-9999,-9999,-9999
Bangalore,2019,02-06-2019,288.939994,600.000009,12.7399997,-9999,7.39999983
Bangalore,2019,03-06-2019,206.419995,160.400002,2.73999994,26.8699994,12.5299997
Bangalore,2019,04-06-2019,206.189995,145.800002,0.999999978,27.2699994,16.0699996
Bangalore,2019,05-06-2019,219.759995,187.600003,2.22999995,33.6599992,18.5599996
Bangalore,2019,06-06-2019,251.999994,308.200005,1.34999997,38.1699991,17.9699996
Bangalore,2019,07-06-2019,213.969995,173.600003,1.90999996,39.7499991,-9999
Bangalore,2019,08-06-2019,275.589994,515.200008,5.76999987,13.5299997,13.4699997
Bangalore,2019,09-06-2019,235.269995,261.700004,1.68999996,32.7199993,15.5899997
Bangalore,2019,10-06-2019,210.819995,170.500003,4.18999991,31.5799993,-9999
Bangalore,2019,11-06-2019,220.499995,245.300004,4.3499999,18.6699996,13.6799997
Bangalore,2019,12-06-2019,274.579994,577.100009,11.6799997,-9999,15.3599997
Bangalore,2019,13-06-2019,246.949994,285.100004,5.91999987,11.9299997,15.3199997
Bangalore,2019,14-06-2019,287.739994,656.50001,6.89999985,-9999,12.5399997
Bangalore,2019,15-06-2019,296.779993,726.100011,2.30999995,-9999,12.2899997
Bangalore,2019,16-06-2019,220.809995,232.300003,1.03999998,27.1999994,20.3599995
Bangalore,2019,17-06-2019,-9999,290.300004,-9999,-9999,-9999
Bangalore,2019,18-06-2019,240.149995,319.900005,4.5899999,37.2399992,15.9099996
Bangalore,2019,19-06-2019,296.749993,448.900007,3.02999993,-9999,11.7799997
Bangalore,2019,20-06-2019,290.779994,660.00001,6.48999985,-9999,8.8199998
Bangalore,2019,21-06-2019,209.929995,215.500003,3.45999992,30.6899993,-9999
Bangalore,2019,22-06-2019,241.939995,248.900004,3.54999992,14.9299997,18.2599996
Bangalore,2019,23-06-2019,289.319994,681.30001,11.4099997,31.1299993,11.5799997
Bangalore,2019,24-06-2019,264.599994,225.400003,6.34999986,19.3499996,15.3099997
Bangalore,2019,25-06-2019,231.369995,293.800004,4.16999991,20.1999995,14.0299997
Bangalore,2019,26-06-2019,241.509995,185.800003,10.8199998,29.6599993,14.7499997
Bangalore,2019,27-06-2019,289.569994,653.00001,9.71999978,33.0799993,9.0899998
Bangalore,2019,28-06-2019,235.059995,367.200005,2.14999995,27.2499994,11.4599997
Bangalore,2019,29-06-2019,217.369995,209.000003,2.39999995,32.6999993,17.3099996
Bangalore,2019,30-06-2019,219.219995,178.000003,5.35999988,30.7499993,20.7299995
Bangalore,2019,01-07-2019,273.629994,288.800004,3.53999992,32.9099993,15.1999997
Bangalore,2019,02-07-2019,219.999995,233.700003,4.6499999,16.9599996,16.2299996
Bangalore,2019,03-07-2019,-9999,227.600003,-9999,-9999,-9999
Bangalore,2019,04-07-2019,225.529995,277.500004,8.7999998,19.7199996,14.9199997
Bangalore,2019,05-07-2019,230.419995,227.100003,9.47999979,30.2599993,14.7099997
Bangalore,2019,06-07-2019,225.009995,202.800003,7.36999984,31.2799993,25.5499994
Bangalore,2019,07-07-2019,223.649995,419.100006,6.05999986,25.5099994,15.4699997
Bangalore,2019,08-07-2019,266.429994,508.000008,10.6499998,14.9499997,11.7199997
Bangalore,2019,09-07-2019,236.879995,298.300004,11.8199997,18.6299996,15.3199997
Bangalore,2019,10-07-2019,276.629994,338.900005,7.47999983,15.1099997,14.2499997
Bangalore,2019,11-07-2019,250.759994,368.500005,6.47999986,21.8999995,14.1899997
Bangalore,2019,12-07-2019,269.919994,207.800003,7.72999983,38.9799991,16.0499996
Bangalore,2019,13-07-2019,236.519995,326.600005,8.12999982,41.9099991,15.4499997
Bangalore,2019,14-07-2019,209.349995,149.100002,2.19999995,23.6699995,16.5599996
Bangalore,2019,15-07-2019,288.419994,457.200007,6.59999985,11.8599997,10.0899998
Bangalore,2019,16-07-2019,275.769994,670.10001,5.18999988,21.2299995,13.5799997
Bangalore,2019,17-07-2019,206.649995,491.200007,4.3699999,14.3999997,18.0199996
Bangalore,2019,18-07-2019,234.919995,305.500005,9.59999979,12.4199997,12.5299997
Bangalore,2019,19-07-2019,-9999,115.000002,-9999,-9999,-9999
Bangalore,2019,20-07-2019,281.329994,631.500009,16.0799996,21.7399995,12.1099997
Bangalore,2019,21-07-2019,231.049995,308.400005,12.6299997,28.8099994,13.0299997
Bangalore,2019,22-07-2019,217.409995,238.600004,10.5099998,31.3699993,26.0499994
Bangalore,2019,23-07-2019,238.519995,255.200004,10.0399998,20.5799995,17.9199996
Bangalore,2019,24-07-2019,247.719994,239.600004,3.23999993,29.7999993,16.1199996
Bangalore,2019,25-07-2019,213.469995,163.900002,4.69999989,14.4299997,19.7799996
Bangalore,2019,26-07-2019,200.119996,168.000003,15.9899996,27.2799994,-9999
Bangalore,2019,27-07-2019,239.849995,315.100005,5.68999987,10.1399998,11.5499997
Bangalore,2019,28-07-2019,233.789995,183.000003,8.46999981,13.6999997,11.8699997
Bangalore,2019,29-07-2019,245.539995,288.000004,15.0799997,19.2599996,17.7299996
Bangalore,2019,30-07-2019,208.259995,170.400003,8.41999981,30.3699993,-9999
Bangalore,2019,31-07-2019,281.899994,545.900008,5.60999987,8.52999981,10.9499998
Bangalore,2019,01-08-2019,237.789995,326.100005,5.13999989,31.1699993,13.6499997
Bangalore,2019,02-08-2019,217.249995,202.500003,5.60999987,32.0399993,21.9499995
Bangalore,2019,03-08-2019,237.629995,274.100004,7.65999983,32.5899993,22.1399995
Bangalore,2019,04-08-2019,-9999,296.500004,-9999,-9999,-9999
Bangalore,2019,05-08-2019,238.109995,246.900004,23.4499995,14.4999997,16.3799996
Bangalore,2019,06-08-2019,226.869995,195.600003,10.1599998,38.2299991,-9999
Bangalore,2019,07-08-2019,220.279995,178.000003,13.1599997,24.9399994,23.3499995
Bangalore,2019,08-08-2019,221.829995,276.700004,21.2099995,35.4999992,17.2099996
Bangalore,2019,09-08-2019,259.329994,417.100006,14.7599997,49.3799989,22.3199995
Bangalore,2019,10-08-2019,264.439994,440.400007,17.7399996,36.3599992,20.7699995
Bangalore,2019,11-08-2019,284.349994,731.100011,10.2399998,-9999,10.3399998
Bangalore,2019,12-08-2019,219.629995,225.500003,13.8299997,9.63999978,12.0899997
Bangalore,2019,13-08-2019,202.719995,155.700002,4.19999991,24.3399995,-9999
Bangalore,2019,14-08-2019,209.689995,179.200003,8.13999982,9.98999978,15.2399997
Bangalore,2019,15-08-2019,275.439994,537.900008,10.5399998,31.3399993,12.2599997
Bangalore,2019,16-08-2019,242.269995,276.400004,12.7199997,12.7599997,14.0599997
Bangalore,2019,17-08-2019,219.239995,242.100004,17.6799996,42.1099991,-9999
Bangalore,2019,18-08-2019,201.919995,324.400005,35.9799992,27.1499994,-9999
Bangalore,2019,19-08-2019,291.879993,842.900013,4.6899999,8.00999982,13.4999997
Bangalore,2019,20-08-2019,-9999,176.000003,-9999,-9999,-9999
Bangalore,2019,21-08-2019,211.349995,159.800002,8.65999981,13.9599997,14.0099997
Bangalore,2019,22-08-2019,213.859995,187.100003,8.24999982,35.1599992,15.2999997
Bangalore,2019,23-08-2019,259.359994,364.900005,7.43999983,13.5299997,12.3899997
Bangalore,2019,24-08-2019,247.129994,307.500005,10.0899998,30.8499993,15.4999997
Bangalore,2019,25-08-2019,246.959994,313.100005,3.63999992,30.7099993,16.8399996
Bangalore,2019,26-08-2019,250.069994,479.100007,11.5299997,17.7699996,16.7699996
Bangalore,2019,27-08-2019,275.199994,487.000007,8.04999982,34.0199992,15.5599997
Bangalore,2019,28-08-2019,289.789994,747.300011,11.6699997,-9999,10.1199998
Bangalore,2019,29-08-2019,249.809994,398.600006,5.61999987,32.0499993,12.6699997
Bangalore,2019,30-08-2019,287.829994,621.200009,11.2799997,-9999,9.17999979
Bangalore,2019,31-08-2019,207.819995,174.800003,8.7599998,31.6899993,-9999
Bangalore,2019,01-09-2019,210.989995,257.200004,7.45999983,33.4299993,-9999
Bangalore,2019,02-09-2019,228.529995,233.900003,13.5899997,36.1699992,20.2999995
Bangalore,2019,03-09-2019,214.919995,215.700003,10.0099998,24.1899995,20.9499995
Bangalore,2019,04-09-2019,246.899994,378.500006,21.6899995,28.8999994,17.4899996
Bangalore,2019,05-09-2019,-9999,288.800004,-9999,-9999,-9999
Bangalore,2019,06-09-2019,238.519995,309.400005,12.7999997,8.58999981,13.2099997
Bangalore,2019,07-09-2019,224.709995,191.000003,10.0599998,25.0399994,14.7399997
Bangalore,2019,08-09-2019,244.109995,455.500007,8.26999982,16.7699996,13.9499997
Bangalore,2019,09-09-2019,242.769995,367.000005,8.38999981,26.6699994,16.1499996
Bangalore,2019,10-09-2019,261.519994,412.000006,5.42999988,11.8999997,11.5599997
Bangalore,2019,11-09-2019,213.409995,180.800003,6.11999986,22.8399995,18.6599996
Bangalore,2019,12-09-2019,243.209995,211.800003,3.67999992,11.8699997,15.1899997
Bangalore,2019,13-09-2019,269.599994,545.900008,5.59999987,38.2599991,14.2699997
Bangalore,2019,14-09-2019,266.009994,232.100003,3.74999992,33.7199992,18.8199996
Bangalore,2019,15-09-2019,262.549994,445.900007,9.26999979,9.44999979,11.5899997
Bangalore,2019,16-09-2019,265.819994,334.700005,14.8499997,23.3499995,13.3399997
Bangalore,2019,17-09-2019,238.969995,318.400005,11.6299997,19.8899996,17.0199996
Bangalore,2019,18-09-2019,243.559995,422.400006,14.5399997,25.8999994,17.2499996
Bangalore,2019,19-09-2019,212.429995,199.000003,4.5499999,18.1399996,14.5399997
Bangalore,2019,20-09-2019,221.249995,209.700003,4.17999991,23.3899995,18.9799996
Bangalore,2019,21-09-2019,-9999,189.800003,-9999,-9999,-9999
Bangalore,2019,22-09-2019,268.899994,443.900007,14.5699997,-9999,12.5799997
Bangalore,2019,23-09-2019,256.479994,238.600004,4.01999991,36.4499992,18.6299996
Bangalore,2019,24-09-2019,207.139995,167.700002,4.2599999,14.2599997,13.6399997
Bangalore,2019,25-09-2019,216.169995,167.600002,4.01999991,33.8799992,19.8199996
Bangalore,2019,26-09-2019,206.379995,156.900002,2.66999994,25.9299994,24.1199995
Bangalore,2019,27-09-2019,286.519994,816.600012,6.57999985,17.7099996,17.5599996
Bangalore,2019,28-09-2019,281.809994,362.200005,3.31999993,14.8999997,18.1499996
Bangalore,2019,29-09-2019,267.749994,643.60001,3.54999992,28.5999994,17.9699996
Bangalore,2019,30-09-2019,228.759995,663.40001,2.95999993,40.1499991,15.9799996
Bangalore,2020,01-06-2020,219.569995,170.700003,2.08999995,26.9599994,18.7999996
Bangalore,2020,02-06-2020,227.099995,254.900004,3.57999992,29.8799993,19.4999996
Bangalore,2020,03-06-2020,-9999,151.700002,-9999,-9999,-9999
Bangalore,2020,04-06-2020,223.699995,381.800006,8.05999982,13.6499997,13.1999997
Bangalore,2020,05-06-2020,261.239994,387.500006,4.10999991,36.4399992,15.9799996
Bangalore,2020,06-06-2020,250.339994,342.300005,2.17999995,20.0199996,13.7899997
Bangalore,2020,07-06-2020,206.529995,169.300003,2.20999995,28.2699994,19.8099996
Bangalore,2020,08-06-2020,223.939995,405.800006,1.30999997,43.889999,16.1599996
Bangalore,2020,09-06-2020,224.749995,236.800004,2.12999995,32.1099993,18.1199996
Bangalore,2020,10-06-2020,235.239995,243.900004,2.53999994,26.5499994,19.0499996
Bangalore,2020,11-06-2020,212.729995,172.100003,6.70999985,35.4899992,-9999
Bangalore,2020,12-06-2020,247.399994,263.900004,7.76999983,35.2099992,14.9899997
Bangalore,2020,13-06-2020,210.129995,396.300006,5.56999988,14.0099997,13.6899997
Bangalore,2020,14-06-2020,224.419995,339.000005,10.4199998,35.1599992,15.9799996
Bangalore,2020,15-06-2020,226.249995,254.300004,2.94999993,17.4699996,14.4799997
Bangalore,2020,16-06-2020,208.269995,162.900002,6.68999985,18.3599996,15.5399997
Bangalore,2020,17-06-2020,206.379995,150.700002,9.0399998,19.5999996,18.8199996
Bangalore,2020,18-06-2020,208.559995,154.300002,4.3199999,26.1599994,-9999
Bangalore,2020,19-06-2020,-9999,375.600006,-9999,-9999,-9999
Bangalore,2020,20-06-2020,212.019995,174.500003,3.04999993,23.3399995,-9999
Bangalore,2020,21-06-2020,210.969995,162.200002,1.41999997,35.2899992,27.9199994
Bangalore,2020,22-06-2020,214.289995,176.400003,3.01999993,17.4699996,14.6999997
Bangalore,2020,23-06-2020,224.859995,181.700003,4.21999991,24.8499994,13.8199997
Bangalore,2020,24-06-2020,296.849993,477.000007,2.63999994,-9999,13.1299997
Bangalore,2020,25-06-2020,241.059995,348.800005,2.89999994,38.7899991,17.6899996
Bangalore,2020,26-06-2020,284.179994,751.100011,2.90999993,-9999,13.0099997
Bangalore,2020,27-06-2020,280.479994,688.50001,13.8999997,-9999,9.75999978
Bangalore,2020,28-06-2020,277.969994,190.100003,13.7899997,-9999,11.0099998
Bangalore,2020,29-06-2020,211.299995,172.700003,7.01999984,17.7199996,12.1899997
Bangalore,2020,30-06-2020,226.749995,208.400003,2.65999994,43.229999,20.3499995
Bangalore,2020,01-07-2020,247.459994,294.500004,5.00999989,25.9599994,16.6299996
Bangalore,2020,02-07-2020,213.349995,160.400002,6.06999986,29.3099993,29.3299993
Bangalore,2020,03-07-2020,271.789994,264.800004,3.32999993,25.7099994,15.5399997
Bangalore,2020,04-07-2020,217.849995,182.800003,6.96999984,19.5899996,18.6099996
Bangalore,2020,05-07-2020,-9999,276.000004,-9999,-9999,-9999
Bangalore,2020,06-07-2020,211.509995,155.600002,6.59999985,25.8699994,-9999
Bangalore,2020,07-07-2020,257.489994,250.500004,7.21999984,29.8499993,15.5799997
Bangalore,2020,08-07-2020,236.169995,254.800004,5.97999987,27.6499994,17.4399996
Bangalore,2020,09-07-2020,268.859994,404.400006,7.16999984,28.9999994,12.8199997
Bangalore,2020,10-07-2020,212.389995,234.400003,8.66999981,36.9199992,23.8999995
Bangalore,2020,11-07-2020,234.389995,332.100005,4.04999991,34.4099992,16.1699996
Bangalore,2020,12-07-2020,290.449994,351.100005,4.3499999,-9999,11.6499997
Bangalore,2020,13-07-2020,218.109995,184.300003,3.89999991,20.9699995,14.6299997
Bangalore,2020,14-07-2020,201.269996,172.900003,6.07999986,31.3699993,-9999
Bangalore,2020,15-07-2020,209.529995,149.400002,5.39999988,28.2899994,-9999
Bangalore,2020,16-07-2020,209.019995,158.600002,7.01999984,36.5899992,-9999
Bangalore,2020,17-07-2020,266.479994,376.000006,17.7699996,37.5299992,17.9399996
Bangalore,2020,18-07-2020,209.609995,204.800003,7.87999982,18.5499996,16.9699996
Bangalore,2020,19-07-2020,276.129994,277.700004,5.08999989,26.3699994,13.7599997
Bangalore,2020,20-07-2020,290.779994,845.400013,7.00999984,-9999,15.5599997
Bangalore,2020,21-07-2020,-9999,267.800004,-9999,-9999,-9999
Bangalore,2020,22-07-2020,218.029995,285.700004,4.09999991,19.4499996,12.8999997
Bangalore,2020,23-07-2020,207.469995,133.900002,3.14999993,31.9099993,25.6099994
Bangalore,2020,24-07-2020,206.619995,309.700005,10.5199998,25.2499994,22.0399995
Bangalore,2020,25-07-2020,220.389995,185.000003,4.03999991,28.2399994,15.0299997
Bangalore,2020,26-07-2020,235.009995,330.600005,6.46999986,15.8999996,15.7699996
Bangalore,2020,27-07-2020,215.259995,204.400003,4.06999991,28.2299994,18.3699996
Bangalore,2020,28-07-2020,204.869995,165.400002,3.14999993,21.5199995,23.6099995
Bangalore,2020,29-07-2020,212.249995,180.100003,14.7499997,27.3199994,-9999
Bangalore,2020,30-07-2020,284.279994,246.900004,15.0699997,20.3399995,12.4999997
Bangalore,2020,31-07-2020,291.119993,614.800009,7.45999983,23.2999995,8.04999982
Bangalore,2020,01-08-2020,224.309995,177.300003,5.02999989,38.5399991,17.6599996
Bangalore,2020,02-08-2020,232.009995,225.800003,5.92999987,20.0699996,20.3299995
Bangalore,2020,03-08-2020,249.269994,278.800004,11.9499997,30.5299993,16.2599996
Bangalore,2020,04-08-2020,212.229995,189.600003,12.6299997,23.6299995,17.5999996
Bangalore,2020,05-08-2020,219.109995,197.300003,8.9899998,20.3499995,13.9099997
Bangalore,2020,06-08-2020,-9999,218.300003,-9999,-9999,-9999
Bangalore,2020,07-08-2020,214.539995,165.300002,7.00999984,21.2099995,17.7799996
Bangalore,2020,08-08-2020,220.179995,159.800002,10.0999998,28.3399994,16.4199996
Bangalore,2020,09-08-2020,206.729995,157.400002,8.8899998,16.4799996,23.3199995
Bangalore,2020,10-08-2020,217.109995,170.100003,6.21999986,22.0499995,16.8499996
Bangalore,2020,11-08-2020,211.819995,317.000005,9.21999979,19.5599996,21.6199995
Bangalore,2020,12-08-2020,207.969995,152.100002,5.43999988,21.2199995,-9999
